Date,bcom_close
2000-09-20 00:00:00,110.3186
2000-09-21 00:00:00,109.7653
2000-09-22 00:00:00,108.5449
2000-09-25 00:00:00,108.2395
2000-09-26 00:00:00,108.1991
2000-09-27 00:00:00,108.4825
2000-09-28 00:00:00,106.4608
2000-09-29 00:00:00,106.975
2000-10-02 00:00:00,108.3767
2000-10-03 00:00:00,108.4194
2000-10-04 00:00:00,107.6212
2000-10-05 00:00:00,106.5862
2000-10-06 00:00:00,106.2992
2000-10-09 00:00:00,107.4106
2000-10-10 00:00:00,109.3022
2000-10-11 00:00:00,110.2331
2000-10-12 00:00:00,112.7173
2000-10-13 00:00:00,110.6136
2000-10-16 00:00:00,108.6883
2000-10-17 00:00:00,108.6119
2000-10-18 00:00:00,107.8793
2000-10-19 00:00:00,106.5162
2000-10-20 00:00:00,107.0807
2000-10-23 00:00:00,107.777
2000-10-24 00:00:00,107.0684
2000-10-25 00:00:00,105.5776
2000-10-26 00:00:00,105.1405
2000-10-27 00:00:00,103.8635
2000-10-30 00:00:00,103.538
2000-10-31 00:00:00,103.8204
2000-11-01 00:00:00,104.4093
2000-11-02 00:00:00,104.4918
2000-11-03 00:00:00,105.3275
2000-11-06 00:00:00,105.2937
2000-11-07 00:00:00,106.4737
2000-11-08 00:00:00,107.1346
2000-11-09 00:00:00,107.7149
2000-11-10 00:00:00,107.4926
2000-11-13 00:00:00,108.0899
2000-11-14 00:00:00,109.4153
2000-11-15 00:00:00,110.9368
2000-11-16 00:00:00,109.4411
2000-11-17 00:00:00,110.9498
2000-11-20 00:00:00,111.6874
2000-11-21 00:00:00,112.0437
2000-11-22 00:00:00,112.6458
2000-11-27 00:00:00,112.808
2000-11-28 00:00:00,110.8533
2000-11-29 00:00:00,110.9126
2000-11-30 00:00:00,111.5902
2000-12-01 00:00:00,110.3136
2000-12-04 00:00:00,112.1747
2000-12-05 00:00:00,110.4997
2000-12-06 00:00:00,114.118
2000-12-07 00:00:00,113.1953
2000-12-08 00:00:00,113.0858
2000-12-11 00:00:00,116.0914
2000-12-12 00:00:00,113.2493
2000-12-13 00:00:00,111.4166
2000-12-14 00:00:00,110.0598
2000-12-15 00:00:00,112.056
2000-12-18 00:00:00,112.967
2000-12-19 00:00:00,113.1808
2000-12-20 00:00:00,111.6346
2000-12-21 00:00:00,111.9795
2000-12-22 00:00:00,111.5417
2000-12-26 00:00:00,112.3812
2000-12-27 00:00:00,112.9431
2000-12-28 00:00:00,112.5688
2000-12-29 00:00:00,114.6134
2001-01-02 00:00:00,111.4511
2001-01-03 00:00:00,111.5056
2001-01-04 00:00:00,113.2662
2001-01-05 00:00:00,113.8326
2001-01-08 00:00:00,114.6617
2001-01-09 00:00:00,115.0856
2001-01-10 00:00:00,115.5499
2001-01-11 00:00:00,114.7323
2001-01-12 00:00:00,115.0255
2001-01-16 00:00:00,114.053
2001-01-17 00:00:00,112.7037
2001-01-18 00:00:00,114.0237
2001-01-19 00:00:00,115.2254
2001-01-22 00:00:00,115.4782
2001-01-23 00:00:00,114.366
2001-01-24 00:00:00,113.6592
2001-01-25 00:00:00,113.8642
2001-01-26 00:00:00,114.0719
2001-01-29 00:00:00,112.1677
2001-01-30 00:00:00,112.3656
2001-01-31 00:00:00,111.3745
2001-02-01 00:00:00,113.4645
2001-02-02 00:00:00,115.2944
2001-02-05 00:00:00,113.2027
2001-02-06 00:00:00,113.1556
2001-02-07 00:00:00,114.0916
2001-02-08 00:00:00,113.8385
2001-02-09 00:00:00,113.1022
2001-02-12 00:00:00,112.292
2001-02-13 00:00:00,112.5776
2001-02-14 00:00:00,111.8473
2001-02-15 00:00:00,110.9273
2001-02-16 00:00:00,111.3535
2001-02-20 00:00:00,110.839
2001-02-21 00:00:00,110.3787
2001-02-22 00:00:00,110.2016
2001-02-23 00:00:00,110.4648
2001-02-26 00:00:00,110.1503
2001-02-27 00:00:00,110.4852
2001-02-28 00:00:00,110.4787
2001-03-01 00:00:00,110.7465
2001-03-02 00:00:00,111.1243
2001-03-05 00:00:00,112.12
2001-03-06 00:00:00,112.0072
2001-03-07 00:00:00,112.3398
2001-03-08 00:00:00,111.4649
2001-03-09 00:00:00,111.0209
2001-03-12 00:00:00,110.9966
2001-03-13 00:00:00,110.21
2001-03-14 00:00:00,108.2545
2001-03-15 00:00:00,107.485
2001-03-16 00:00:00,107.0317
2001-03-19 00:00:00,106.6231
2001-03-20 00:00:00,106.7731
2001-03-21 00:00:00,107.0288
2001-03-22 00:00:00,106.5006
2001-03-23 00:00:00,107.6734
2001-03-26 00:00:00,108.2263
2001-03-27 00:00:00,109.1551
2001-03-28 00:00:00,106.8976
2001-03-29 00:00:00,106.6572
2001-03-30 00:00:00,105.3717
2001-04-02 00:00:00,104.9252
2001-04-03 00:00:00,105.8213
2001-04-04 00:00:00,107.4805
2001-04-05 00:00:00,107.993
2001-04-06 00:00:00,107.2951
2001-04-09 00:00:00,107.8337
2001-04-10 00:00:00,109.0299
2001-04-11 00:00:00,108.9696
2001-04-12 00:00:00,109.1958
2001-04-16 00:00:00,110.2487
2001-04-17 00:00:00,109.3811
2001-04-18 00:00:00,109.3899
2001-04-19 00:00:00,108.7943
2001-04-20 00:00:00,108.2567
2001-04-23 00:00:00,107.9292
2001-04-24 00:00:00,107.212
2001-04-25 00:00:00,107.4318
2001-04-26 00:00:00,108.6608
2001-04-27 00:00:00,108.3163
2001-04-30 00:00:00,108.7085
2001-05-01 00:00:00,109.3762
2001-05-02 00:00:00,108.4536
2001-05-03 00:00:00,109.1157
2001-05-04 00:00:00,109.0157
2001-05-07 00:00:00,108.192
2001-05-08 00:00:00,107.9164
2001-05-09 00:00:00,108.271
2001-05-10 00:00:00,108.2946
2001-05-11 00:00:00,108.0314
2001-05-14 00:00:00,108.0958
2001-05-15 00:00:00,108.5899
2001-05-16 00:00:00,108.5779
2001-05-17 00:00:00,109.0405
2001-05-18 00:00:00,110.832
2001-05-21 00:00:00,110.3076
2001-05-22 00:00:00,109.6928
2001-05-23 00:00:00,109.4202
2001-05-24 00:00:00,108.3741
2001-05-25 00:00:00,107.4399
2001-05-29 00:00:00,106.7252
2001-05-30 00:00:00,106.1975
2001-05-31 00:00:00,106.0908
2001-06-01 00:00:00,106.1831
2001-06-04 00:00:00,105.7913
2001-06-05 00:00:00,105.9345
2001-06-06 00:00:00,105.4849
2001-06-07 00:00:00,105.3181
2001-06-08 00:00:00,106.1922
2001-06-11 00:00:00,106.6774
2001-06-12 00:00:00,107.1948
2001-06-13 00:00:00,106.7427
2001-06-14 00:00:00,106.8355
2001-06-15 00:00:00,105.4248
2001-06-18 00:00:00,104.8868
2001-06-19 00:00:00,104.9829
2001-06-20 00:00:00,102.7428
2001-06-21 00:00:00,102.7767
2001-06-22 00:00:00,102.506
2001-06-25 00:00:00,102.412
2001-06-26 00:00:00,102.6716
2001-06-27 00:00:00,101.2189
2001-06-28 00:00:00,100.6923
2001-06-29 00:00:00,101.5707
2001-07-02 00:00:00,101.5395
2001-07-03 00:00:00,101.6363
2001-07-05 00:00:00,102.0775
2001-07-06 00:00:00,103.2672
2001-07-09 00:00:00,103.0265
2001-07-10 00:00:00,103.1636
2001-07-11 00:00:00,103.5735
2001-07-12 00:00:00,104.6134
2001-07-13 00:00:00,103.641
2001-07-16 00:00:00,102.5702
2001-07-17 00:00:00,103.5197
2001-07-18 00:00:00,102.1791
2001-07-19 00:00:00,101.5928
2001-07-20 00:00:00,101.6235
2001-07-23 00:00:00,101.7479
2001-07-24 00:00:00,101.9632
2001-07-25 00:00:00,102.9395
2001-07-26 00:00:00,102.8217
2001-07-27 00:00:00,103.1871
2001-07-30 00:00:00,102.4916
2001-07-31 00:00:00,102.5699
2001-08-01 00:00:00,102.2898
2001-08-02 00:00:00,102.7207
2001-08-03 00:00:00,102.1289
2001-08-06 00:00:00,102.3376
2001-08-07 00:00:00,102.7337
2001-08-08 00:00:00,102.469
2001-08-09 00:00:00,102.9786
2001-08-10 00:00:00,103.5079
2001-08-13 00:00:00,103.7973
2001-08-14 00:00:00,103.8455
2001-08-15 00:00:00,103.7836
2001-08-16 00:00:00,103.1924
2001-08-17 00:00:00,102.864
2001-08-20 00:00:00,101.9355
2001-08-21 00:00:00,102.3521
2001-08-22 00:00:00,102.0093
2001-08-23 00:00:00,102.3238
2001-08-24 00:00:00,102.3069
2001-08-27 00:00:00,102.2243
2001-08-28 00:00:00,102.1981
2001-08-29 00:00:00,102.5092
2001-08-30 00:00:00,101.3286
2001-08-31 00:00:00,102.2247
2001-09-04 00:00:00,101.3511
2001-09-05 00:00:00,101.3486
2001-09-06 00:00:00,101.1807
2001-09-07 00:00:00,101.6204
2001-09-10 00:00:00,101.161
2001-09-17 00:00:00,102.9517
2001-09-18 00:00:00,101.1287
2001-09-19 00:00:00,99.4964
2001-09-20 00:00:00,99.1115
2001-09-21 00:00:00,98.4519
2001-09-24 00:00:00,94.3331
2001-09-25 00:00:00,93.8853
2001-09-26 00:00:00,94.959
2001-09-27 00:00:00,95.0663
2001-09-28 00:00:00,95.1071
2001-10-01 00:00:00,94.8795
2001-10-02 00:00:00,94.2059
2001-10-03 00:00:00,93.6744
2001-10-04 00:00:00,94.5251
2001-10-05 00:00:00,93.9955
2001-10-08 00:00:00,93.969
2001-10-09 00:00:00,93.4672
2001-10-10 00:00:00,93.285
2001-10-11 00:00:00,93.8319
2001-10-12 00:00:00,92.375
2001-10-15 00:00:00,91.1853
2001-10-16 00:00:00,91.4659
2001-10-17 00:00:00,91.5671
2001-10-18 00:00:00,90.4895
2001-10-19 00:00:00,90.9069
2001-10-22 00:00:00,90.4019
2001-10-23 00:00:00,90.2404
2001-10-24 00:00:00,90.7061
2001-10-25 00:00:00,90.5798
2001-10-26 00:00:00,90.7569
2001-10-29 00:00:00,91.0491
2001-10-30 00:00:00,91.0305
2001-10-31 00:00:00,90.4071
2001-11-01 00:00:00,89.7765
2001-11-02 00:00:00,89.1395
2001-11-05 00:00:00,88.8365
2001-11-06 00:00:00,88.4617
2001-11-07 00:00:00,88.8855
2001-11-08 00:00:00,89.9717
2001-11-09 00:00:00,91.6756
2001-11-12 00:00:00,90.9532
2001-11-13 00:00:00,92.1512
2001-11-14 00:00:00,90.5823
2001-11-15 00:00:00,88.2816
2001-11-16 00:00:00,89.473
2001-11-19 00:00:00,89.5607
2001-11-20 00:00:00,89.9306
2001-11-21 00:00:00,89.8617
2001-11-26 00:00:00,89.3277
2001-11-27 00:00:00,90.2424
2001-11-28 00:00:00,89.5076
2001-11-29 00:00:00,89.3452
2001-11-30 00:00:00,90.9585
2001-12-03 00:00:00,91.0891
2001-12-04 00:00:00,90.0316
2001-12-05 00:00:00,89.6213
2001-12-06 00:00:00,88.5431
2001-12-07 00:00:00,88.7336
2001-12-10 00:00:00,87.7763
2001-12-11 00:00:00,87.8881
2001-12-12 00:00:00,87.5574
2001-12-13 00:00:00,87.4144
2001-12-14 00:00:00,88.9681
2001-12-17 00:00:00,88.8693
2001-12-18 00:00:00,89.077
2001-12-19 00:00:00,89.0116
2001-12-20 00:00:00,88.5856
2001-12-21 00:00:00,89.2626
2001-12-26 00:00:00,90.8422
2001-12-27 00:00:00,90.2439
2001-12-28 00:00:00,89.794
2001-12-31 00:00:00,89.0333
2002-01-02 00:00:00,89.8835
2002-01-03 00:00:00,89.6259
2002-01-04 00:00:00,91.4464
2002-01-07 00:00:00,92.3617
2002-01-08 00:00:00,92.0735
2002-01-09 00:00:00,91.5343
2002-01-10 00:00:00,91.3657
2002-01-11 00:00:00,91.0633
2002-01-14 00:00:00,90.1357
2002-01-15 00:00:00,90.2616
2002-01-16 00:00:00,91.1226
2002-01-17 00:00:00,89.3847
2002-01-18 00:00:00,88.738
2002-01-22 00:00:00,88.1517
2002-01-23 00:00:00,88.5731
2002-01-24 00:00:00,88.9181
2002-01-25 00:00:00,89.0317
2002-01-28 00:00:00,88.0914
2002-01-29 00:00:00,87.8658
2002-01-30 00:00:00,87.3661
2002-01-31 00:00:00,88.3089
2002-02-01 00:00:00,89.5971
2002-02-04 00:00:00,89.2897
2002-02-05 00:00:00,89.4815
2002-02-06 00:00:00,88.8816
2002-02-07 00:00:00,89.0963
2002-02-08 00:00:00,90.0159
2002-02-11 00:00:00,90.9343
2002-02-12 00:00:00,90.6968
2002-02-13 00:00:00,91.1501
2002-02-14 00:00:00,90.6188
2002-02-15 00:00:00,90.4934
2002-02-19 00:00:00,89.9692
2002-02-20 00:00:00,89.6933
2002-02-21 00:00:00,90.3055
2002-02-22 00:00:00,90.1246
2002-02-25 00:00:00,88.8424
2002-02-26 00:00:00,89.8239
2002-02-27 00:00:00,90.2918
2002-02-28 00:00:00,90.4756
2002-03-01 00:00:00,91.9384
2002-03-04 00:00:00,92.4816
2002-03-05 00:00:00,93.2143
2002-03-06 00:00:00,93.7302
2002-03-07 00:00:00,95.3168
2002-03-08 00:00:00,95.8259
2002-03-11 00:00:00,97.3543
2002-03-12 00:00:00,97.3076
2002-03-13 00:00:00,96.7144
2002-03-14 00:00:00,97.3799
2002-03-15 00:00:00,97.946
2002-03-18 00:00:00,98.9363
2002-03-19 00:00:00,98.8288
2002-03-20 00:00:00,97.9352
2002-03-21 00:00:00,99.3811
2002-03-22 00:00:00,98.4757
2002-03-25 00:00:00,98.2807
2002-03-26 00:00:00,98.5923
2002-03-27 00:00:00,99.3495
2002-03-28 00:00:00,99.5878
2002-04-01 00:00:00,101.2792
2002-04-02 00:00:00,102.6169
2002-04-03 00:00:00,101.0022
2002-04-04 00:00:00,98.8768
2002-04-05 00:00:00,98.1368
2002-04-08 00:00:00,98.1885
2002-04-09 00:00:00,97.369
2002-04-10 00:00:00,97.3154
2002-04-11 00:00:00,95.597
2002-04-12 00:00:00,94.1077
2002-04-15 00:00:00,96.151
2002-04-16 00:00:00,96.3768
2002-04-17 00:00:00,98.4758
2002-04-18 00:00:00,98.3897
2002-04-19 00:00:00,98.5504
2002-04-22 00:00:00,98.8705
2002-04-23 00:00:00,98.9285
2002-04-24 00:00:00,98.0406
2002-04-25 00:00:00,97.5497
2002-04-26 00:00:00,98.0401
2002-04-29 00:00:00,98.6203
2002-04-30 00:00:00,99.4308
2002-05-01 00:00:00,98.3742
2002-05-02 00:00:00,97.6139
2002-05-03 00:00:00,98.0585
2002-05-06 00:00:00,97.1021
2002-05-07 00:00:00,98.0366
2002-05-08 00:00:00,99.0844
2002-05-09 00:00:00,99.0292
2002-05-10 00:00:00,99.6589
2002-05-13 00:00:00,100.5566
2002-05-14 00:00:00,101.5761
2002-05-15 00:00:00,99.9158
2002-05-16 00:00:00,99.7426
2002-05-17 00:00:00,99.5452
2002-05-20 00:00:00,99.292
2002-05-21 00:00:00,98.0228
2002-05-22 00:00:00,98.2812
2002-05-23 00:00:00,98.3296
2002-05-24 00:00:00,97.6987
2002-05-28 00:00:00,97.3553
2002-05-29 00:00:00,98.5448
2002-05-30 00:00:00,96.4421
2002-05-31 00:00:00,97.7548
2002-06-03 00:00:00,97.6474
2002-06-04 00:00:00,98.2487
2002-06-05 00:00:00,97.5251
2002-06-06 00:00:00,97.3096
2002-06-07 00:00:00,96.8192
2002-06-10 00:00:00,95.7056
2002-06-11 00:00:00,95.3878
2002-06-12 00:00:00,95.6584
2002-06-13 00:00:00,97.2934
2002-06-14 00:00:00,97.8441
2002-06-17 00:00:00,98.0151
2002-06-18 00:00:00,97.341
2002-06-19 00:00:00,97.2635
2002-06-20 00:00:00,97.4747
2002-06-21 00:00:00,97.2445
2002-06-24 00:00:00,98.9684
2002-06-25 00:00:00,98.9915
2002-06-26 00:00:00,98.7669
2002-06-27 00:00:00,98.9185
2002-06-28 00:00:00,99.5183
2002-07-01 00:00:00,100.2061
2002-07-02 00:00:00,99.793
2002-07-03 00:00:00,99.5901
2002-07-08 00:00:00,98.2811
2002-07-09 00:00:00,99.0544
2002-07-10 00:00:00,99.3769
2002-07-11 00:00:00,99.5217
2002-07-12 00:00:00,99.6161
2002-07-15 00:00:00,99.6315
2002-07-16 00:00:00,100.8247
2002-07-17 00:00:00,100.5439
2002-07-18 00:00:00,100.7404
2002-07-19 00:00:00,100.9846
2002-07-22 00:00:00,100.4002
2002-07-23 00:00:00,98.3487
2002-07-24 00:00:00,99.4544
2002-07-25 00:00:00,98.5628
2002-07-26 00:00:00,97.8074
2002-07-29 00:00:00,97.0429
2002-07-30 00:00:00,98.3455
2002-07-31 00:00:00,98.8263
2002-08-01 00:00:00,97.9217
2002-08-02 00:00:00,98.3099
2002-08-05 00:00:00,96.8605
2002-08-06 00:00:00,97.6229
2002-08-07 00:00:00,97.0284
2002-08-08 00:00:00,97.1621
2002-08-09 00:00:00,97.7519
2002-08-12 00:00:00,99.9284
2002-08-13 00:00:00,100.3865
2002-08-14 00:00:00,100.4937
2002-08-15 00:00:00,102.203
2002-08-16 00:00:00,101.9192
2002-08-19 00:00:00,101.9108
2002-08-20 00:00:00,100.9807
2002-08-21 00:00:00,101.7203
2002-08-22 00:00:00,102.6306
2002-08-23 00:00:00,102.4176
2002-08-26 00:00:00,103.4417
2002-08-27 00:00:00,102.9746
2002-08-28 00:00:00,102.2059
2002-08-29 00:00:00,102.0608
2002-08-30 00:00:00,102.5808
2002-09-03 00:00:00,101.2445
2002-09-04 00:00:00,102.5468
2002-09-05 00:00:00,103.9642
2002-09-06 00:00:00,104.9222
2002-09-09 00:00:00,106.5809
2002-09-10 00:00:00,106.8062
2002-09-11 00:00:00,106.8542
2002-09-12 00:00:00,105.8121
2002-09-13 00:00:00,106.3866
2002-09-16 00:00:00,106.4011
2002-09-17 00:00:00,106.317
2002-09-18 00:00:00,106.9849
2002-09-19 00:00:00,106.6623
2002-09-20 00:00:00,106.1428
2002-09-23 00:00:00,106.6552
2002-09-24 00:00:00,106.365
2002-09-25 00:00:00,105.6802
2002-09-26 00:00:00,106.0895
2002-09-27 00:00:00,106.4657
2002-09-30 00:00:00,106.2943
2002-10-01 00:00:00,106.5775
2002-10-02 00:00:00,106.7214
2002-10-03 00:00:00,104.2052
2002-10-04 00:00:00,103.8998
2002-10-07 00:00:00,104.1839
2002-10-08 00:00:00,104.6287
2002-10-09 00:00:00,104.4251
2002-10-10 00:00:00,103.4973
2002-10-11 00:00:00,104.705
2002-10-14 00:00:00,105.9035
2002-10-15 00:00:00,107.0265
2002-10-16 00:00:00,106.775
2002-10-17 00:00:00,107.3557
2002-10-18 00:00:00,106.6468
2002-10-21 00:00:00,105.4759
2002-10-22 00:00:00,104.9103
2002-10-23 00:00:00,105.5255
2002-10-24 00:00:00,105.6216
2002-10-25 00:00:00,104.6304
2002-10-28 00:00:00,104.7516
2002-10-29 00:00:00,104.2522
2002-10-30 00:00:00,104.6452
2002-10-31 00:00:00,105.0528
2002-11-01 00:00:00,104.8249
2002-11-04 00:00:00,103.9831
2002-11-05 00:00:00,103.1198
2002-11-06 00:00:00,102.9613
2002-11-07 00:00:00,102.453
2002-11-08 00:00:00,102.3286
2002-11-11 00:00:00,102.3364
2002-11-12 00:00:00,102.008
2002-11-13 00:00:00,101.1405
2002-11-14 00:00:00,101.2919
2002-11-15 00:00:00,102.2213
2002-11-18 00:00:00,104.0198
2002-11-19 00:00:00,104.1157
2002-11-20 00:00:00,105.05
2002-11-21 00:00:00,105.3831
2002-11-22 00:00:00,105.7531
2002-11-25 00:00:00,104.7683
2002-11-26 00:00:00,104.5064
2002-11-27 00:00:00,105.2467
2002-12-02 00:00:00,106.2864
2002-12-03 00:00:00,105.4342
2002-12-04 00:00:00,105.1296
2002-12-05 00:00:00,105.8184
2002-12-06 00:00:00,105.3123
2002-12-09 00:00:00,105.2251
2002-12-10 00:00:00,106.8669
2002-12-11 00:00:00,106.8382
2002-12-12 00:00:00,108.5157
2002-12-13 00:00:00,109.3013
2002-12-16 00:00:00,110.6701
2002-12-17 00:00:00,110.2755
2002-12-18 00:00:00,110.9675
2002-12-19 00:00:00,110.7665
2002-12-20 00:00:00,111.2049
2002-12-23 00:00:00,112.6795
2002-12-24 00:00:00,112.9333
2002-12-26 00:00:00,112.5518
2002-12-27 00:00:00,112.6614
2002-12-30 00:00:00,110.3562
2002-12-31 00:00:00,110.2756
2003-01-02 00:00:00,113.1054
2003-01-03 00:00:00,114.733
2003-01-06 00:00:00,112.8986
2003-01-07 00:00:00,112.5945
2003-01-08 00:00:00,113.0563
2003-01-09 00:00:00,114.6426
2003-01-10 00:00:00,113.0309
2003-01-13 00:00:00,113.4454
2003-01-14 00:00:00,113.3916
2003-01-15 00:00:00,114.4877
2003-01-16 00:00:00,115.4663
2003-01-17 00:00:00,115.379
2003-01-21 00:00:00,115.589
2003-01-22 00:00:00,116.2472
2003-01-23 00:00:00,115.7025
2003-01-24 00:00:00,117.0199
2003-01-27 00:00:00,115.4975
2003-01-28 00:00:00,116.2783
2003-01-29 00:00:00,117.8701
2003-01-30 00:00:00,118.6888
2003-01-31 00:00:00,118.6439
2003-02-03 00:00:00,118.5417
2003-02-04 00:00:00,119.2693
2003-02-05 00:00:00,119.2318
2003-02-06 00:00:00,119.6213
2003-02-07 00:00:00,121.0621
2003-02-10 00:00:00,120.5825
2003-02-11 00:00:00,121.4465
2003-02-12 00:00:00,119.9877
2003-02-13 00:00:00,119.9546
2003-02-14 00:00:00,120.5706
2003-02-18 00:00:00,120.3155
2003-02-19 00:00:00,120.8563
2003-02-20 00:00:00,120.4792
